UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U100422,Katherine,Reed,alyssajohnson@example.org,India,Reidhaven,59.0,Non-Binary,Single,Master,Self-Employed,IT,5.0,141001.0,Tablet,iOS,Moderate,Arabic,Referral,2024-03-26,2025-06-17,Yes,Basic,No,370.0,No,36.0,25.3,2.0,Budget
U100424,Oscar,Henderson,yesenia59@example.com,South Korea,Yangburgh,52.0,Female,Single,Master,Student,Finance,3.0,136914.0,Mobile,Linux,Heavy,Mandarin,Referral,2021-05-10,2025-06-12,No,Premium,No,789.0,No,139.0,96.11,5.0,Premium
U100425,Heather,Miranda,taramckay@example.org,Nigeria,Fisherberg,67.0,Female,Widowed,PhD,Self-Employed,Education,21.0,194653.0,Mobile,macOS,Heavy,Hindi,Email,2020-09-26,2025-06-22,Yes,Premium,Yes,480.0,Yes,124.0,46.06,4.0,Mid-tier
U100435,Regina,Fuentes,gregorymills@example.com,Germany,South Amandashire,63.0,Non-Binary,Single,High School,Student,Retail,35.0,138035.0,Mobile,iOS,Light,Arabic,Social Media,2022-02-27,2025-06-15,Yes,Enterprise,No,482.0,Yes,312.0,71.95,6.0,Mid-tier
U100457,Amy,Gray,barbara98@example.net,Brazil,East Stephenland,60.0,Male,Single,Diploma,Student,Logistics,14.0,191379.0,Tablet,Windows,Heavy,Arabic,Ad Campaign,2020-07-07,2025-06-09,No,Premium,Yes,530.0,No,137.0,48.57,1.0,Budget
U100459,Bradley,Lopez,julia52@example.com,Japan,North Adriantown,50.0,Female,Widowed,Bachelor,Self-Employed,Logistics,28.0,182279.0,Tablet,Linux,Moderate,English,Social Media,2024-01-30,2025-06-08,Yes,Premium,Yes,345.0,Yes,274.0,79.84,5.0,Premium
U100467,Sandra,Clark,millerdaniel@example.com,Germany,Johnfort,62.0,Male,Single,Master,Self-Employed,Healthcare,3.0,117799.0,Desktop,Windows,Light,Portuguese,Direct,2021-03-18,2025-06-03,No,Basic,No,625.0,No,428.0,78.29,4.0,Premium
U100469,Cindy,Chan,carla93@example.com,UK,Simmonsberg,69.0,Non-Binary,Married,Master,Self-Employed,Education,2.0,176261.0,Mobile,Linux,Heavy,Hindi,Social Media,2024-11-05,2025-06-08,No,Basic,No,514.0,Yes,181.0,71.01,8.0,Budget
U100471,Ana,Ho,allison69@example.com,Nigeria,Port Michael,64.0,Female,Widowed,Diploma,Student,Retail,25.0,158884.0,Mobile,Linux,Heavy,Mandarin,Direct,2023-07-10,2025-06-08,No,Free,No,507.0,Yes,293.0,85.38,2.0,Premium
U100473,Tracey,Roberts,rrodriguez@example.org,Russia,New Allenberg,57.0,Female,Single,Diploma,Student,IT,9.0,141995.0,Mobile,Windows,Moderate,English,Ad Campaign,2024-01-06,2025-05-30,Yes,Free,Yes,678.0,Yes,443.0,32.87,1.0,Budget
U100478,Lacey,Long,ashleydixon@example.net,Nigeria,Pricemouth,59.0,Non-Binary,Widowed,High School,Unemployed,Finance,34.0,110534.0,Mobile,Windows,Heavy,Arabic,Email,2022-04-24,2025-06-04,Yes,Premium,No,656.0,No,163.0,41.12,1.0,Premium
U100479,Jay,Richardson,fisherthomas@example.org,South Korea,New Justin,47.0,Non-Binary,Divorced,Bachelor,Unemployed,IT,22.0,172847.0,Tablet,iOS,Heavy,French,Referral,2021-01-13,2025-06-25,No,Enterprise,Yes,677.0,No,354.0,57.08,3.0,Mid-tier
U100485,Christopher,Alvarez,kellyjohnson@example.net,Australia,Lake Anthonyburgh,54.0,Female,Widowed,High School,Student,Finance,1.0,175624.0,Mobile,Linux,Heavy,Spanish,Referral,2024-08-15,2025-06-04,Yes,Premium,Yes,527.0,Yes,194.0,34.13,3.0,Budget
U100492,Robert,Gutierrez,ericjackson@example.org,Russia,North Markville,64.0,Female,Married,Diploma,Employed,IT,6.0,116287.0,Desktop,Android,Moderate,Hindi,Social Media,2022-09-07,2025-06-13,No,Enterprise,No,544.0,No,498.0,83.3,1.0,Budget
U100494,Kelly,Salas,buchananangela@example.org,Brazil,Rileyhaven,49.0,Female,Widowed,Bachelor,Employed,Finance,32.0,169903.0,Desktop,Windows,Heavy,Spanish,Email,2021-11-27,2025-06-24,Yes,Enterprise,Yes,760.0,No,416.0,30.61,3.0,Budget
U100495,Kelli,Nash,mowens@example.net,Japan,Wellsland,65.0,Female,Married,High School,Student,Healthcare,16.0,182949.0,Mobile,macOS,Heavy,Mandarin,Email,2020-11-07,2025-06-21,No,Free,Yes,681.0,Yes,113.0,13.04,7.0,Budget
U100504,Jennifer,Carroll,brendawilliams@example.net,UK,Grantville,46.0,Female,Divorced,High School,Student,Finance,30.0,111169.0,Tablet,Android,Heavy,Portuguese,Direct,2024-11-04,2025-06-03,No,Enterprise,No,366.0,No,138.0,58.6,8.0,Budget
U100509,David,Garcia,kbrown@example.com,Australia,Ramirezstad,68.0,Male,Married,High School,Employed,Education,4.0,179310.0,Mobile,macOS,Moderate,Spanish,Direct,2024-09-25,2025-06-19,Yes,Premium,No,679.0,No,119.0,45.27,8.0,Mid-tier
U100512,Jacob,Nelson,heather79@example.com,UK,Heathertown,46.0,Male,Single,High School,Unemployed,Education,13.0,118371.0,Tablet,macOS,Moderate,Spanish,Email,2022-01-07,2025-06-19,Yes,Free,No,772.0,Yes,265.0,52.11,2.0,Premium
U100518,Craig,Garcia,zcastillo@example.net,Russia,North Brittney,47.0,Male,Single,PhD,Student,Logistics,28.0,174163.0,Tablet,Android,Heavy,Spanish,Email,2024-11-04,2025-05-30,No,Free,No,678.0,Yes,144.0,14.6,4.0,Mid-tier
U100519,Michael,King,christopher07@example.org,USA,Juanland,63.0,Non-Binary,Single,High School,Unemployed,Healthcare,35.0,138927.0,Mobile,Linux,Light,Arabic,Referral,2024-04-05,2025-06-07,Yes,Free,No,839.0,No,226.0,34.26,2.0,Mid-tier
U100529,Kyle,Beard,lhuff@example.org,France,Alexanderborough,53.0,Male,Married,Master,Self-Employed,Retail,16.0,157199.0,Tablet,Android,Light,English,Email,2022-08-15,2025-06-10,Yes,Basic,No,813.0,No,219.0,41.79,7.0,Premium
U100530,Lacey,Hays,brittany85@example.net,UK,East Lauren,50.0,Female,Divorced,Diploma,Student,Logistics,33.0,158082.0,Desktop,Android,Light,Hindi,Ad Campaign,2020-10-08,2025-06-04,No,Premium,Yes,398.0,No,113.0,66.44,2.0,Budget
U100531,Dylan,Kramer,jgraham@example.com,UK,New Kevinstad,47.0,Female,Widowed,High School,Student,Healthcare,6.0,182078.0,Tablet,Windows,Light,Spanish,Referral,2024-12-09,2025-06-15,Yes,Basic,No,309.0,Yes,332.0,74.3,2.0,Budget
U100532,David,Montgomery,cookemily@example.com,China,New Kyle,54.0,Male,Married,High School,Employed,Healthcare,16.0,174725.0,Tablet,iOS,Light,French,Direct,2022-05-23,2025-06-17,Yes,Free,Yes,508.0,Yes,411.0,29.5,8.0,Mid-tier
U100536,Lisa,Rodriguez,davidguerrero@example.net,Japan,Beckyland,53.0,Male,Divorced,Bachelor,Self-Employed,Retail,37.0,129003.0,Desktop,Android,Moderate,English,Email,2022-01-17,2025-05-31,Yes,Free,No,462.0,No,491.0,33.7,7.0,Premium
U100537,Nicholas,Hahn,carolynmiller@example.net,Russia,Lake Nicholas,51.0,Female,Married,Master,Student,Healthcare,28.0,170690.0,Tablet,Windows,Moderate,French,Email,2022-04-30,2025-06-22,Yes,Enterprise,Yes,541.0,Yes,492.0,22.38,8.0,Premium
U100542,Samantha,Brown,anthony79@example.net,UK,Lisaville,49.0,Non-Binary,Single,Bachelor,Unemployed,Finance,25.0,174553.0,Mobile,Windows,Heavy,Arabic,Social Media,2020-12-01,2025-05-31,No,Basic,No,502.0,No,416.0,64.77,3.0,Premium
U100551,Michael,Mcclain,karencurry@example.org,UK,New Ashley,66.0,Non-Binary,Widowed,Diploma,Employed,Manufacturing,16.0,189273.0,Tablet,Android,Heavy,Hindi,Direct,2021-06-01,2025-06-07,No,Enterprise,No,714.0,No,244.0,36.86,9.0,Mid-tier
U100553,Nicholas,Cooper,barronjeffrey@example.com,Germany,Aprilmouth,49.0,Female,Single,PhD,Employed,Manufacturing,18.0,109123.0,Desktop,macOS,Light,Portuguese,Direct,2022-08-29,2025-06-21,Yes,Free,No,547.0,No,14.0,21.64,6.0,Mid-tier
U100558,Elizabeth,Nielsen,morgan05@example.net,Canada,Lake Tammyville,67.0,Male,Single,Bachelor,Employed,Logistics,6.0,166039.0,Desktop,macOS,Moderate,Hindi,Direct,2023-02-02,2025-06-12,Yes,Premium,Yes,420.0,No,239.0,90.82,2.0,Budget
U100559,David,Williams,joe18@example.org,Australia,Port Donaldbury,52.0,Non-Binary,Widowed,Bachelor,Unemployed,Healthcare,32.0,153970.0,Tablet,iOS,Light,Portuguese,Direct,2023-05-26,2025-06-09,No,Enterprise,Yes,762.0,Yes,313.0,54.72,8.0,Premium
U100560,Tina,Peters,dschmidt@example.net,India,Jameston,50.0,Female,Married,High School,Student,Healthcare,12.0,196574.0,Desktop,Linux,Heavy,Spanish,Direct,2024-03-17,2025-06-25,No,Free,No,539.0,Yes,31.0,71.0,4.0,Budget
U100561,Lisa,Mathews,davischristy@example.net,USA,New Angel,50.0,Male,Divorced,Master,Employed,Education,0.0,187976.0,Mobile,Android,Heavy,French,Direct,2020-08-15,2025-05-31,Yes,Basic,No,320.0,No,436.0,29.83,2.0,Premium
U100562,Robert,Washington,qwhite@example.com,USA,Johnstonfurt,68.0,Male,Divorced,Bachelor,Unemployed,Finance,12.0,144934.0,Desktop,macOS,Heavy,French,Email,2023-02-19,2025-06-11,Yes,Basic,Yes,747.0,No,100.0,17.38,7.0,Mid-tier
U100564,Terri,Morris,lstephens@example.net,Mexico,Timothyville,54.0,Male,Single,Master,Student,Finance,6.0,146020.0,Tablet,Windows,Heavy,Portuguese,Referral,2022-01-30,2025-06-09,Yes,Basic,No,747.0,Yes,46.0,44.1,9.0,Premium
U100569,Chase,Hall,kingnicole@example.com,China,New Kyle,57.0,Female,Single,High School,Employed,Finance,16.0,127298.0,Tablet,macOS,Light,French,Referral,2024-10-28,2025-06-10,No,Free,No,329.0,No,41.0,58.69,3.0,Mid-tier
U100571,Lisa,Lawrence,reginald16@example.net,South Korea,Herreraton,60.0,Female,Widowed,Master,Self-Employed,Finance,36.0,188027.0,Mobile,Windows,Heavy,Mandarin,Email,2023-10-09,2025-06-03,No,Enterprise,Yes,614.0,No,95.0,77.31,4.0,Premium
U100572,Kaitlyn,Henry,powerslindsey@example.com,Australia,South Kevin,61.0,Non-Binary,Married,Diploma,Unemployed,Manufacturing,22.0,120018.0,Tablet,iOS,Heavy,Portuguese,Direct,2021-03-13,2025-06-07,Yes,Enterprise,Yes,687.0,No,82.0,95.51,5.0,Mid-tier
U100573,Christina,Patrick,deannafreeman@example.net,Germany,Rodgersfort,46.0,Non-Binary,Single,Bachelor,Employed,Education,23.0,104117.0,Mobile,Windows,Moderate,French,Ad Campaign,2023-03-07,2025-06-23,Yes,Premium,Yes,779.0,No,109.0,30.77,3.0,Budget
U100580,Mark,Christensen,xsanchez@example.org,Russia,Dannystad,67.0,Non-Binary,Widowed,Bachelor,Student,Manufacturing,30.0,197952.0,Mobile,iOS,Light,Hindi,Ad Campaign,2024-01-27,2025-06-18,Yes,Enterprise,No,419.0,Yes,38.0,56.12,2.0,Premium
U100586,Evelyn,Martin,andremiller@example.com,France,Matthewport,46.0,Female,Single,PhD,Student,Logistics,4.0,145174.0,Desktop,iOS,Light,English,Direct,2022-11-05,2025-06-03,Yes,Free,No,768.0,Yes,9.0,49.84,4.0,Mid-tier
U100590,Ashley,Mcdonald,christophercunningham@example.org,USA,Floresstad,51.0,Non-Binary,Widowed,High School,Self-Employed,Logistics,31.0,142521.0,Tablet,macOS,Moderate,Spanish,Social Media,2024-11-14,2025-06-22,Yes,Free,Yes,605.0,No,384.0,10.43,5.0,Budget
U100595,Amanda,Johnson,emilydennis@example.com,China,Lake Jeremybury,67.0,Non-Binary,Widowed,Bachelor,Unemployed,Manufacturing,21.0,103262.0,Desktop,Windows,Heavy,Spanish,Social Media,2024-03-23,2025-06-09,Yes,Enterprise,No,491.0,Yes,495.0,48.26,8.0,Mid-tier
U100596,Sarah,Phillips,slane@example.com,Canada,Pattersonton,62.0,Female,Single,Bachelor,Unemployed,Healthcare,5.0,108374.0,Mobile,Windows,Light,French,Social Media,2023-12-29,2025-06-16,No,Enterprise,Yes,634.0,Yes,58.0,57.16,9.0,Premium
U100599,Molly,Fernandez,grahamomar@example.com,Germany,Savagemouth,53.0,Male,Married,High School,Unemployed,Healthcare,18.0,173249.0,Desktop,Linux,Moderate,Mandarin,Ad Campaign,2022-01-19,2025-06-15,Yes,Premium,Yes,406.0,No,106.0,90.83,7.0,Premium
U100607,Christopher,Schmidt,leheather@example.net,Germany,Bradleyland,52.0,Non-Binary,Single,PhD,Self-Employed,Education,9.0,153447.0,Desktop,Android,Light,Spanish,Email,2020-11-23,2025-05-31,No,Enterprise,No,441.0,Yes,415.0,57.65,3.0,Budget
U100614,Nancy,Humphrey,thompsonbilly@example.net,Brazil,Baxterberg,56.0,Male,Married,Diploma,Unemployed,IT,0.0,151561.0,Mobile,macOS,Heavy,Mandarin,Direct,2025-04-29,2025-06-17,Yes,Premium,Yes,373.0,Yes,395.0,27.02,9.0,Mid-tier
U100618,Anthony,Reynolds,ykeller@example.com,Egypt,North Hunter,49.0,Female,Single,Bachelor,Employed,Retail,11.0,178175.0,Tablet,Linux,Moderate,Portuguese,Social Media,2020-08-17,2025-06-20,No,Basic,Yes,565.0,No,179.0,30.82,7.0,Budget
U100619,Max,Medina,tharvey@example.net,UK,Sarahville,54.0,Male,Married,Master,Self-Employed,Manufacturing,29.0,172422.0,Mobile,Android,Light,Portuguese,Ad Campaign,2024-04-11,2025-06-25,No,Free,Yes,704.0,Yes,459.0,27.95,1.0,Mid-tier
U100621,Matthew,Harvey,davidhudson@example.net,Mexico,Fischermouth,66.0,Non-Binary,Widowed,PhD,Student,Finance,6.0,166426.0,Desktop,macOS,Light,Mandarin,Ad Campaign,2024-06-20,2025-06-18,No,Enterprise,Yes,378.0,No,251.0,52.2,7.0,Mid-tier
U100625,Kevin,Michael,daniellethompson@example.net,Germany,South Stephanie,52.0,Female,Widowed,High School,Student,Manufacturing,30.0,163216.0,Tablet,iOS,Heavy,Portuguese,Direct,2020-12-01,2025-06-04,No,Premium,Yes,634.0,Yes,247.0,93.69,2.0,Mid-tier
U100627,Clinton,Contreras,jay61@example.com,Mexico,Kimberlyview,47.0,Female,Divorced,Master,Unemployed,Logistics,14.0,100872.0,Desktop,Windows,Moderate,English,Referral,2020-08-24,2025-06-07,No,Enterprise,Yes,711.0,No,366.0,85.62,7.0,Budget
U100629,David,Meza,alynch@example.org,Canada,Jacksonborough,66.0,Non-Binary,Single,High School,Self-Employed,Retail,29.0,132383.0,Tablet,iOS,Light,Arabic,Direct,2020-12-27,2025-06-25,Yes,Premium,Yes,814.0,No,305.0,27.29,8.0,Budget
U100631,Gabriella,Perry,jacksonjohn@example.org,India,Lake Alexander,65.0,Male,Divorced,Bachelor,Student,IT,16.0,136562.0,Mobile,Windows,Heavy,Arabic,Email,2025-04-06,2025-06-02,Yes,Free,Yes,449.0,Yes,182.0,65.34,7.0,Mid-tier
U100636,Matthew,Mathis,mholmes@example.org,China,Henryport,66.0,Female,Divorced,Diploma,Student,Manufacturing,39.0,140039.0,Desktop,macOS,Moderate,Portuguese,Ad Campaign,2024-02-20,2025-05-31,No,Free,No,367.0,No,104.0,28.11,6.0,Mid-tier
U100637,Victoria,Williams,ofranco@example.org,Russia,Dominguezborough,53.0,Female,Married,Master,Unemployed,Healthcare,23.0,104236.0,Mobile,Android,Heavy,Spanish,Ad Campaign,2023-12-05,2025-06-21,No,Premium,No,524.0,Yes,177.0,74.64,4.0,Premium
U100639,Cheryl,Mccarthy,stucker@example.net,Brazil,West Samuelville,58.0,Non-Binary,Married,Diploma,Student,Education,20.0,159114.0,Tablet,Android,Light,Mandarin,Ad Campaign,2024-06-01,2025-06-14,Yes,Free,No,589.0,Yes,165.0,90.75,4.0,Mid-tier
U100647,Joshua,Garcia,keithholmes@example.net,UK,Gutierrezhaven,69.0,Non-Binary,Divorced,PhD,Unemployed,Retail,32.0,131011.0,Desktop,Linux,Moderate,French,Direct,2023-09-14,2025-06-18,Yes,Free,Yes,733.0,No,236.0,63.9,9.0,Mid-tier
U100655,James,Smith,camacholarry@example.org,Japan,Dwayneview,69.0,Non-Binary,Single,Diploma,Employed,Healthcare,16.0,169711.0,Tablet,iOS,Heavy,Portuguese,Social Media,2020-12-17,2025-06-21,Yes,Premium,No,507.0,No,67.0,76.79,1.0,Premium
U100657,Amy,Rivera,rogersrobert@example.org,UK,Port Patrickburgh,53.0,Non-Binary,Single,Bachelor,Student,Healthcare,33.0,170531.0,Mobile,Android,Heavy,French,Referral,2021-02-23,2025-06-03,No,Enterprise,Yes,712.0,Yes,448.0,84.76,7.0,Mid-tier
U100661,Austin,King,susan06@example.net,China,Jamesmouth,62.0,Female,Married,High School,Student,Healthcare,33.0,118427.0,Desktop,Windows,Heavy,Mandarin,Email,2022-06-04,2025-06-19,Yes,Basic,No,723.0,Yes,101.0,98.51,1.0,Mid-tier
U100662,Loretta,Johnson,stevenwright@example.net,Australia,Watsonmouth,59.0,Female,Single,Master,Student,Retail,24.0,110157.0,Mobile,iOS,Heavy,Arabic,Ad Campaign,2024-02-29,2025-06-04,Yes,Enterprise,Yes,500.0,Yes,405.0,22.81,3.0,Mid-tier
U100663,David,Bowman,espinozaedward@example.org,Brazil,South Derrickland,56.0,Non-Binary,Married,Diploma,Student,Retail,14.0,150250.0,Mobile,Windows,Light,Portuguese,Email,2023-12-01,2025-06-04,Yes,Free,Yes,717.0,No,362.0,3.01,2.0,Budget
U100665,Veronica,Guzman,woodslisa@example.org,USA,Lake Steven,48.0,Male,Single,Master,Unemployed,Logistics,8.0,159348.0,Desktop,Android,Moderate,Mandarin,Direct,2024-05-22,2025-06-11,Yes,Enterprise,Yes,801.0,No,133.0,17.23,2.0,Premium
U100669,Kathryn,Shepherd,davidlawson@example.net,South Korea,North Randy,46.0,Female,Divorced,High School,Employed,Retail,8.0,175090.0,Desktop,iOS,Light,English,Email,2023-07-01,2025-06-21,Yes,Premium,No,779.0,No,169.0,76.98,4.0,Premium
U100673,Patrick,Lynch,rmiller@example.net,South Korea,Melissaside,64.0,Female,Married,High School,Self-Employed,IT,18.0,150618.0,Tablet,iOS,Moderate,Mandarin,Ad Campaign,2023-08-27,2025-06-19,Yes,Premium,Yes,461.0,No,129.0,13.27,1.0,Mid-tier
U100681,Jimmy,Gould,kellyjason@example.net,Australia,Wolfstad,63.0,Non-Binary,Divorced,PhD,Unemployed,Retail,14.0,182854.0,Mobile,Windows,Moderate,Mandarin,Ad Campaign,2020-08-08,2025-06-05,Yes,Basic,No,703.0,No,252.0,16.09,3.0,Budget
U100683,Heather,Lopez,wheelerjeremy@example.net,Canada,Meganmouth,57.0,Male,Married,Bachelor,Employed,Logistics,20.0,111628.0,Tablet,Linux,Light,English,Direct,2024-09-01,2025-06-20,No,Enterprise,No,699.0,Yes,91.0,34.77,1.0,Mid-tier
U100684,Austin,Mcgee,allendebra@example.com,Russia,Lake Juan,59.0,Female,Married,Master,Employed,IT,36.0,113956.0,Mobile,Windows,Moderate,Mandarin,Social Media,2024-10-22,2025-06-05,No,Basic,No,761.0,No,205.0,11.29,8.0,Budget
U100686,Danielle,Fernandez,iwright@example.com,France,Romeroville,67.0,Non-Binary,Married,Bachelor,Employed,Education,22.0,147054.0,Mobile,Android,Moderate,Portuguese,Direct,2022-03-06,2025-06-04,No,Basic,No,788.0,No,481.0,47.46,8.0,Mid-tier
U100690,Andrew,Le,stephanie58@example.net,Canada,Geraldfort,46.0,Male,Widowed,Bachelor,Employed,Healthcare,8.0,138168.0,Mobile,iOS,Light,Arabic,Ad Campaign,2024-05-01,2025-05-31,No,Premium,No,736.0,No,59.0,35.78,4.0,Premium
U100691,Melissa,Mcgrath,stephenwood@example.com,India,New Rachael,54.0,Male,Widowed,Diploma,Student,Logistics,38.0,189245.0,Mobile,Linux,Heavy,Portuguese,Ad Campaign,2021-06-21,2025-06-10,No,Free,Yes,429.0,Yes,400.0,50.6,9.0,Mid-tier
U100692,Patrick,Webster,robert51@example.net,Australia,Port Miguelstad,55.0,Non-Binary,Widowed,Master,Employed,Logistics,4.0,123669.0,Desktop,Linux,Moderate,Mandarin,Social Media,2024-08-17,2025-06-27,Yes,Enterprise,No,740.0,No,431.0,11.33,6.0,Budget
U100703,Shawn,Wolfe,brenda93@example.com,Canada,Heatherfort,62.0,Female,Married,Bachelor,Self-Employed,Finance,25.0,133058.0,Mobile,Android,Moderate,English,Referral,2022-02-05,2025-06-03,No,Enterprise,No,755.0,Yes,217.0,12.47,1.0,Mid-tier
U100705,James,Keller,alexis96@example.net,UK,Port Reginald,53.0,Non-Binary,Married,High School,Student,Finance,26.0,184132.0,Mobile,Windows,Moderate,Hindi,Direct,2023-05-03,2025-06-02,No,Free,Yes,712.0,No,154.0,19.34,7.0,Budget
U100710,Mary,Carroll,whitebrandon@example.com,UK,Mackenzieton,56.0,Female,Divorced,High School,Self-Employed,Logistics,14.0,126546.0,Tablet,Android,Heavy,Spanish,Social Media,2021-09-29,2025-06-24,No,Free,No,709.0,Yes,391.0,47.41,8.0,Mid-tier
U100715,Samantha,Gutierrez,andrejohnson@example.org,Japan,New Jason,56.0,Female,Married,Master,Employed,Manufacturing,22.0,130571.0,Tablet,Linux,Moderate,French,Ad Campaign,2025-03-21,2025-06-25,Yes,Premium,Yes,695.0,No,411.0,31.1,9.0,Budget
U100719,Crystal,Norton,kyle08@example.org,Canada,South Michaelberg,67.0,Female,Married,High School,Employed,Logistics,26.0,149661.0,Mobile,iOS,Light,English,Ad Campaign,2024-10-11,2025-06-09,Yes,Free,No,334.0,Yes,377.0,53.29,7.0,Premium
U100724,Kelly,Shaffer,johnsonbrandon@example.org,Australia,Frankhaven,58.0,Female,Married,PhD,Student,Healthcare,27.0,142224.0,Mobile,Linux,Moderate,Arabic,Referral,2022-06-17,2025-06-11,No,Basic,Yes,675.0,Yes,468.0,69.78,3.0,Premium
U100725,Jonathan,Carter,jessicasmith@example.net,Germany,New Lisashire,56.0,Male,Widowed,Bachelor,Self-Employed,Education,27.0,102028.0,Desktop,macOS,Heavy,Hindi,Referral,2025-01-19,2025-06-16,No,Enterprise,Yes,787.0,Yes,399.0,54.09,3.0,Premium
U100730,Amanda,Murphy,amanda14@example.org,UK,Huangport,66.0,Female,Divorced,High School,Employed,Retail,27.0,110400.0,Desktop,iOS,Light,Spanish,Ad Campaign,2023-09-24,2025-06-26,No,Free,Yes,652.0,No,188.0,73.08,8.0,Mid-tier
U100735,Stacey,Parker,williamroberts@example.net,South Korea,Bradleyview,61.0,Male,Married,High School,Unemployed,Healthcare,33.0,167059.0,Tablet,Linux,Heavy,Spanish,Referral,2020-07-17,2025-06-24,No,Enterprise,No,702.0,No,48.0,77.48,1.0,Premium
U100738,Danielle,Calderon,aelliott@example.com,Australia,Port Michaelmouth,62.0,Female,Married,High School,Unemployed,IT,12.0,154724.0,Desktop,macOS,Heavy,Spanish,Ad Campaign,2023-02-22,2025-06-07,Yes,Free,Yes,693.0,Yes,215.0,50.63,7.0,Budget
U100739,Christina,Zuniga,dakota36@example.com,China,New Alexander,64.0,Non-Binary,Widowed,Bachelor,Student,IT,35.0,131084.0,Mobile,iOS,Moderate,English,Ad Campaign,2020-10-08,2025-06-23,Yes,Free,No,403.0,Yes,349.0,71.51,6.0,Mid-tier
U100744,Melissa,Perez,jamesharvey@example.com,Canada,Lake Lisa,54.0,Male,Widowed,Master,Unemployed,Logistics,6.0,146648.0,Tablet,Android,Moderate,English,Referral,2020-09-03,2025-06-04,No,Enterprise,No,572.0,No,439.0,48.68,8.0,Budget
U100750,Caitlin,Fitzgerald,harveysteven@example.org,Nigeria,Clarkchester,64.0,Non-Binary,Married,PhD,Self-Employed,Manufacturing,39.0,198785.0,Mobile,macOS,Heavy,Spanish,Email,2024-07-13,2025-06-23,No,Free,No,594.0,No,33.0,29.89,9.0,Budget
U100752,Martha,Kent,zcarter@example.net,Nigeria,New Aaronmouth,66.0,Non-Binary,Divorced,High School,Employed,Retail,31.0,133217.0,Desktop,Linux,Moderate,Arabic,Email,2020-10-13,2025-06-21,No,Enterprise,Yes,342.0,Yes,145.0,8.66,8.0,Premium
U100766,David,Farmer,grose@example.org,UK,North John,55.0,Female,Single,PhD,Unemployed,Manufacturing,20.0,172800.0,Desktop,Android,Heavy,English,Referral,2020-08-22,2025-06-04,No,Enterprise,Yes,390.0,No,259.0,71.33,6.0,Budget
U100775,Charles,Miller,kristipark@example.org,Japan,Walterton,67.0,Male,Married,Master,Student,Finance,33.0,118115.0,Mobile,Windows,Moderate,French,Direct,2023-08-26,2025-05-29,No,Premium,No,521.0,Yes,16.0,40.09,6.0,Premium
U100778,Stephen,Wheeler,erobinson@example.net,France,South Lisa,54.0,Male,Divorced,PhD,Unemployed,Education,22.0,130660.0,Tablet,Android,Light,French,Referral,2024-12-27,2025-06-01,Yes,Premium,No,669.0,No,178.0,77.24,4.0,Budget
U100779,Alyssa,Washington,michellesmith@example.org,Germany,Port Kathryntown,58.0,Non-Binary,Divorced,Master,Student,Retail,39.0,173396.0,Desktop,macOS,Heavy,English,Direct,2021-11-10,2025-06-24,Yes,Basic,Yes,420.0,Yes,246.0,36.94,9.0,Mid-tier
U100784,Michael,Ellis,pmitchell@example.org,South Korea,Walkerside,50.0,Non-Binary,Widowed,High School,Unemployed,Retail,1.0,120780.0,Mobile,iOS,Moderate,French,Direct,2023-03-22,2025-06-04,No,Premium,Yes,684.0,Yes,17.0,54.13,4.0,Mid-tier
